Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,3,B,No,"Vasilii Belous (MDA, 27 Aug 1988)",Vasilii Belous,Vasilii,Belous,Men,Moldova,MDA,27-Aug-88,,28-302,28,Moldova,MDA,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,58,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,3,B,No,"Ievgenii Barabanov (UKR, 24 Jul 1993)",Ievgenii Barabanov,Ievgenii,Barabanov,Men,Ukraine,UKR,24-Jul-93,,23-336,23,Ukraine,UKR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Sergey Sobylinski (RUS, 10 Jan 1994)",Sergey Sobylinski,Sergey,Sobylinski,Men,Russia,RUS,10-Jan-94,,23-166,23,Russia,RUS,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Vincenzo Mangiacapre (ITA, 17 Jan 1989)",Vincenzo Mangiacapre,Vincenzo,Mangiacapre,Men,Italy,ITA,17-Jan-89,,28-159,28,Italy,ITA,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Parviz Bagirov (AZE, 10 Feb 1994)",Parviz Bagirov,Parviz,Bagirov,Men,Azerbaijan,AZE,10-Feb-94,,23-135,23,Azerbaijan,AZE,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,3,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,5,,No,"Damian Kiwior (POL, 09 Apr 1993)",Damian Kiwior,Damian,Kiwior,Men,Poland,POL,09-Apr-93,,24-077,24,Poland,POL,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Simeon Chamov (BUL, 24 Dec 1990)",Simeon Chamov,Simeon,Chamov,Men,Bulgaria,BUL,24-Dec-90,,26-183,26,Bulgaria,BUL,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,41,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Alexandros Tsanikidis (GRE, 28 Jul 1994)",Alexandros Tsanikidis,Alexandros,Tsanikidis,Men,Greece,GRE,28-Jul-94,,22-332,22,Greece,GRE,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Marian Pita (ROU, 02 Oct 1995)",Marian Pita,Marian,Pita,Men,Romania,ROU,02-Oct-95,,21-266,21,Romania,ROU,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Andrej Bakovic (SLO, 06 Jan 1990)",Andrej Bakovic,Andrej,Bakovic,Men,Slovenia,SLO,06-Jan-90,,27-170,27,Slovenia,SLO,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Vladimir Margaryan (ARM, 08 Mar 1991)",Vladimir Margaryan,Vladimir,Margaryan,Men,Armenia,ARM,08-Mar-91,,26-109,26,Armenia,ARM,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Pavel Kastramin (BLR, 12 Jul 1991)",Pavel Kastramin,Pavel,Kastramin,Men,Belarus,BLR,12-Jul-91,,25-348,25,Belarus,BLR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,19,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Adem Fetahovic (BIH, 22 Dec 1995)",Adem Fetahovic,Adem,Fetahovic,Men,Bosnia & Herzegovina,BIH,22-Dec-95,,21-185,21,Bosnia & Herzegovina,BIH,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,9,,No,"Adolphe Sylva (SWE, 20 Sep 1993)",Adolphe Sylva,Adolphe,Sylva,Men,Sweden,SWE,20-Sep-93,,23-278,23,Sweden,SWE,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Onur Sipal (TUR, 17 Mar 1989)",Onur Sipal,Onur,Sipal,Men,Turkey,TUR,17-Mar-89,,28-100,28,Turkey,TUR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Zdenek Chladek (CZE, 25 May 1990)",Zdenek Chladek,Zdenek,Chladek,Men,Czech Republic,CZE,25-May-90,,27-031,27,Czech Republic,CZE,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,54,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Steven Donnelly (NIR, 07 Sep 1988)",Steven Donnelly,Steven,Donnelly,Men,Ireland,NIR,07-Sep-88,,28-291,28,Ireland,IRL,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,21,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Zaal Kvachatadze (GEO, 17 Aug 1990)",Zaal Kvachatadze,Zaal,Kvachatadze,Men,Georgia,GEO,17-Aug-90,,26-312,26,Georgia,GEO,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Marko Zeljko (CRO, 25 Jan 1995)",Marko Zeljko,Marko,Zeljko,Men,Croatia,CRO,25-Jan-95,,22-151,22,Croatia,CRO,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Marcel Rumpler (AUT, 07 May 1997)",Marcel Rumpler,Marcel,Rumpler,Men,Austria,AUT,07-May-97,,20-049,20,Austria,AUT,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Muhammad Abdilrasoon (FIN, 16 Jul 1997)",Muhammad Abdilrasoon,Muhammad,Abdilrasoon,Men,Finland,FIN,16-Jul-97,,19-344,19,Finland,FIN,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Myroslav Ishchenko (UKR, 28 Apr 1997)",Myroslav Ishchenko,Myroslav,Ishchenko,Men,Israel,UKR,28-Apr-97,,20-058,20,Israel,ISR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Andras Vadasz (HUN, 01 Nov 1992)",Andras Vadasz,Andras,Vadasz,Men,Hungary,HUN,01-Nov-92,,24-236,24,Hungary,HUN,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Jamsid Nazari (NOR, 24 Apr 1992)",Jamsid Nazari,Jamsid,Nazari,Men,Norway,NOR,24-Apr-92,,25-062,25,Norway,NOR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Andrei Hartsenko (EST, 02 Jun 1993)",Andrei Hartsenko,Andrei,Hartsenko,Men,Estonia,EST,02-Jun-93,,24-023,24,Estonia,EST,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Anas Messaoudi (BEL, 02 Nov 1993)",Anas Messaoudi,Anas,Messaoudi,Men,Belgium,BEL,02-Nov-93,,23-235,23,Belgium,BEL,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Saimonas Banys (LTU, 27 Apr 1998)",Saimonas Banys,Saimonas,Banys,Men,Lithuania,LTU,27-Apr-98,,19-059,19,Lithuania,LTU,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,1,Yes
25-Jun-17,2017,European Championships,Continental Championships/European Championships,European Championships,Boxing,Welterweight,Men,Seniors,,17,,No,"Stephen Newns (SCO, 14 Jan 1998)",Stephen Newns,Stephen,Newns,Men,Scotland,SCO,14-Jan-98,,19-162,19,Great Britain,GBR,Europe,,0,Kharkiv,Ukraine,Europe,30,29,1,,2,Yes
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,1,G,No,"Stanimira Petrova (BUL, 16 Dec 1990)",Stanimira Petrova,Stanimira,Petrova,Women,Bulgaria,BUL,16-Dec-90,,25-343,25,Bulgaria,BUL,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,2,S,No,"Anna Alimardanova (AZE, 06 May 1991)",Anna Alimardanova,Anna,Alimardanova,Women,Azerbaijan,AZE,06-May-91,,25-201,25,Azerbaijan,AZE,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,3,B,No,"Delphine Mancini (FRA, 18 Apr 1987)",Delphine Mancini,Delphine,Mancini,Women,France,FRA,18-Apr-87,,29-219,29,France,FRA,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,3,B,No,"Viktoriia Kuleshova (RUS, 08 Jan 1992)",Viktoriia Kuleshova,Viktoriia,Kuleshova,Women,Russia,RUS,08-Jan-92,,24-320,24,Russia,RUS,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Marielle Hansen (NOR, 12 Feb 1990)",Marielle Hansen,Marielle,Hansen,Women,Norway,NOR,12-Feb-90,,26-285,26,Norway,NOR,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Lacramioara Perijoc (ROU, 03 Feb 1994)",Lacramioara Perijoc,Lacramioara,Perijoc,Women,Romania,ROU,03-Feb-94,,22-294,22,Romania,ROU,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Snizhana Kholodkova (UKR, 19 Apr 1986)",Snizhana Kholodkova,Snizhana,Kholodkova,Women,Ukraine,UKR,19-Apr-86,,30-218,30,Ukraine,UKR,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
23-Nov-16,2016,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,5,,No,"Helena Envall (SWE, 03 Mar 1992)",Helena Envall,Helena,Envall,Women,Sweden,SWE,03-Mar-92,,24-265,24,Sweden,SWE,Europe,,0,Sofia,Bulgaria,Europe,16,16,1,,1,
